text,label
"Capacity of the facility made by Finland 's Vaahto Group is 86,000 tons of light coated paper .",1
In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover .,1
"Finnish bank Pohjola Bank Plc HEL : POH1S said today that it will issue a EUR 40 million USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , on October 27 , 2010 .",1
"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",2
"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",0
"Oka specialises in new construction , renovation work of residential and non-residential building as well as premises for industrial and logistical use .",1
"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",0
"At this growth rate , paying off the national debt will be extremely painful .",0
"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .",2
"The sale of Savcor FACE to Cencorp will result in a profit or loss which can not yet be determined , owing to factors including the valuation of the consideration shares to be received and prevailing exchange rates .",1
"Elcoteq 's Electronics Manufacturing Services ( EMS ) Business Segment serves customers globally in Engineering , Manufacturing and Fulfillment services .",1
HELSINKI AFX - KCI Konecranes said it has won an order for four hot metal ladle cranes from Indian steel producer Bhushan Steel and Strips Ltd. .,2
Olvi expects sales and market share to increase in the first quarter of 2010 .,2
"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .",2
It will provide heating in the form of hot water for the sawmill 's needs .,1
EPS grew to 0.04 eur from 0.02 eur .,2
"The subsidiary will be responsible for filter sales , local assembly of filters and after market services in China .",1
This will bring cost savings of about EUR 3mn a year .,2
"The figure includes the change in the fair value of the property portfolio , EUR 26.2 million .",1
"Finnish pulp and paper machinery maker Vaahto Group Oyj swung to a 1.1 mln euro $ 1.4 mln net profit in the fiscal 2005-06 , ended August 31 , 2006 , from a 249,000 euro $ 319,000 net loss in the fiscal 2004-05 .",2
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",0
"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",2
"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .",1
"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",0
"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .",0
"The maximum grade of the veneer yield is calculated , based on the dimensions and grades of the veneer products , as well as by iterating the places of the peeling axes and simulating the peeling process .",1
The expanded company will continue to be called NewPage .,1
"The address location is provided to a local controller , preferably by wireless transmission , which then uses the address location to access the appliance control module .",1
The value of the orders is over EUR 25mn .,1
Quality chargers under CHARGZ brand are sold in selected retail stores and other sales locations world-wide .,1
The company will propose a dividend of EUR0 .12 per share for 2008 .,1
About Dopplr Dopplr is a service for smart travellers .,1
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,2
"With five different game modes , co-op tournaments , 4 player split-screen and multiplayer modes , players can have as much fun as they would if they were actually fishing .",1
The net sales of Healthcare Trade business in 2009 were EUR 145.1 million EUR 155.2 million and operating profit EUR 8.9 million EUR 7.9 million .,1
"Ahlstrom 's 5,700 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .",1
"Finnish lifting equipment maker Kone Oyj said on October 4 , 2007 it won an order worth 15 mln euro $ 21.2 mln to deliver a total of 53 custom designed elevators to Norwegian shipbuilder Aker Yards ASA .",2
`` Printed fabrics and related design expertise have always been the core of Marimekko 's business and brand .,1
"Mr. Mikko Saavalainen , head of Comptel 's Global Sales concludes : `` Gibtelecom provides a perfect illustration of the variety of business , technical and regulatory challenges operators are facing in their OSS today .",1
The loss for the third quarter of 2007 was EUR 0.3 mn smaller than the loss of the second quarter of 2007 .,2
"N +1 Group will pay EUR16 .5 m of the transaction price upon closing , and the remaining sum in 2012 .",1
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",2
"Protalix closed at $ 10.71 on Friday on the American Stock Exchange , giving a market cap of $ 827 million .",1
The total amount of subscription prices was recorded in the fund for invested non-restricted equity .,1
"Lemminkainen Infra Oy 's subsidiary Lemminkainen Sverige AB will perform the construction work , which is expected to start in early 2011 and to be completed in the summer of 2013 .",1
"Changes being announced today will be effective after the close of trading on Friday , June 19 , 2009 .",1
"LEED is an internationally recognized green building certification system , developed by the U.S. Green Building Council .",1
What would you like to see changed on Nokia 's next attempt ?,1
The company is well positioned in Brazil and Uruguay .,2
"At the end of March 2009 , the company 's loans amounted to EUR 10.113 mn .",1
"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .",1
"+£lemiste City is the environment for a knowledge-based economy providing work for 3,300 people with the total turnover of its companies amounting to EEK 5.4 bn , '' said +£lo P+ñrnits , chairman of the supervisory board of +£lemiste City and Mainor .",1
It is expected to be online by 2011 .,1
The fair value of CapMan Plc 's own investments on 30 September 2008 amounted to MEUR 59.8 .,1
"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .",0
"For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news",1
The event can also be viewed as a live webcast at www.cargotec.com .,1
Choose from a Giant Countdown with red head or rainbow trout -- or the Giant Shad Rap in perch color .,1
"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share .",0
"The firm 's services include copying , printing , CAD-modelling , digital printing , scanning , SokoPro project bank and courier services .",1
One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,1
"However , the brokers ' ratings on the stock differ .",1
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",2
"Helsinki on October 22 , 2008 SSH COMMUNICATIONS SECURITY CORP Board of Directors For further information , please contact : Tomi Laamanen , Chairman , tel. +358 0 400 609 544 Distribution : NASDAQ OMX Helsinki Ltd. .",1
"In the end of 2006 , the number of outlets will rise to 60-70 .",2
"Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net loss of 299,000 euro $ 430,000 for the corresponding period of 2006 .",2
